player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
横川 凱,,3.10,8,114,28,3,0,3,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-08-11
中川 皓太,敗,2.57,0.1,11,3,2,1,0,0,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-08-11
菊地 大稀,,3.73,0.2,22,3,1,1,1,0,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-08-11
東 克樹,勝,2.19,8,89,32,7,1,5,1,0,0,2,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-11
森原 康平,S,2.28,1,15,5,2,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-11
松葉 貴大,,2.70,5,64,19,4,0,3,1,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-08-11
齋藤 綱記,H,0.00,1,11,3,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-11
勝野 昌慶,,2.17,1,16,5,2,1,0,1,0,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-08-11
松山 晋也,H,1.65,1,10,3,0,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-11
マルティネス,H,0.00,1,10,3,1,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-11
清水 達也,H,2.15,1,15,3,0,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-11
藤嶋 健人,H,1.57,1,14,3,0,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-11
田島 慎二,H,4.66,0.2,25,5,0,0,2,3,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-11
岡野 祐一郎,,5.21,0.1,6,1,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-11
野村 祐輔,,1.16,5,89,22,6,1,4,0,1,0,3,3,広島東洋カープ,carp,リーグ戦,2023-08-11
大道 温貴,,3.34,1,11,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-11
ターリー,H,1.88,1,15,3,0,0,2,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-11
島内 颯太郎,H,1.45,1,14,4,1,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-11
栗林 良吏,H,4.32,1,9,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-11
