player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
ピーターズ,勝,2.23,6,105,25,5,0,3,0,2,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-18
木澤 尚文,,3.12,1,14,4,0,0,0,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-18
清水 昇,,2.62,1,18,4,1,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-18
大西 広樹,,3.97,1,20,5,2,0,1,0,0,0,1,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-18
仲地 礼亜,敗,6.95,5,98,25,5,1,4,5,0,0,5,5,中日ドラゴンズ,dragons,リーグ戦,2023-08-18
岡野 祐一郎,,6.00,2,30,10,3,1,1,0,1,0,3,3,中日ドラゴンズ,dragons,リーグ戦,2023-08-18
福島 章太,,9.00,1,30,7,4,0,1,0,0,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-08-18
東 克樹,勝,2.14,7,101,27,7,0,5,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-18
ウェンデルケン,H,1.34,1,20,4,1,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-18
森原 康平,S,2.43,1,21,4,1,0,0,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-18
村上 頌樹,,1.99,6,81,21,3,1,4,0,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-08-18
加治屋 蓮,敗,2.41,1,19,5,2,0,0,0,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-08-18
桐敷 拓馬,,1.71,0.2,15,3,1,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-18
石井 大智,,1.08,0.1,2,1,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-18
森 翔平,,4.93,5,76,21,5,1,5,0,0,0,2,2,広島東洋カープ,carp,リーグ戦,2023-08-18
栗林 良吏,H,3.86,1,13,4,1,0,0,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-18
ターリー,H,1.74,1,16,4,2,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-18
島内 颯太郎,,1.74,1,28,8,4,0,2,1,0,0,2,2,広島東洋カープ,carp,リーグ戦,2023-08-18
矢崎 拓也,敗,2.75,1,19,5,2,0,0,0,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-08-18
戸郷 翔征,,2.40,6,96,24,5,0,4,0,0,0,3,1,読売ジャイアンツ,giants,リーグ戦,2023-08-18
今村 信貴,,6.43,0.1,7,2,0,0,0,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-08-18
船迫 大雅,,3.86,0.2,7,2,1,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-18
バルドナード,H,1.93,0.2,16,4,2,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-18
菊地 大稀,勝,3.69,0.1,2,1,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-18
中川 皓太,S,2.40,1,14,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-18
岸 孝之,敗,2.82,6,102,27,8,0,4,1,0,0,2,2,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-18
内 星龍,,2.70,1,10,5,1,1,0,0,0,0,2,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-18
宮森 智志,,6.19,1,14,4,1,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-18
伊藤 茉央,,3.27,0.1,10,3,0,0,0,1,1,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-18
高田 孝一,,1.86,0.2,7,2,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-18
種市 篤暉,勝,2.78,8,114,30,7,0,7,0,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-18
益田 直也,S,3.59,1,20,5,2,0,2,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-18
山下 舜平大,,1.70,7,101,27,3,0,10,3,0,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-08-18
宇田川 優希,H,2.40,1,13,3,0,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-08-18
平野 佳寿,H,0.92,1,24,4,0,0,2,1,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-08-18
