player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
高橋 奎二,,4.12,6,121,29,7,1,5,3,1,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-19
木澤 尚文,H,3.10,0.1,6,2,0,0,0,0,1,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-19
星 知弥,勝,4.45,0.2,8,1,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-19
清水 昇,H,2.56,1,9,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-19
田口 麗斗,S,1.58,1,11,3,0,0,2,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-19
髙橋 宏斗,敗,2.51,7,117,29,5,0,3,3,1,0,3,2,中日ドラゴンズ,dragons,リーグ戦,2023-08-19
松山 晋也,,1.47,1,7,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-19
石田 健大,,3.56,5,69,18,3,0,2,0,1,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-19
石川 達也,,2.42,0.1,8,2,0,0,0,1,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-19
上茶谷 大河,敗,1.74,0.2,13,5,2,0,0,1,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-19
田中 健二朗,,2.57,1,16,5,2,0,0,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-19
伊勢 大夢,,3.63,1,23,7,4,0,0,0,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-19
エスコバー,,6.55,1,18,5,2,1,2,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-19
青柳 晃洋,勝,4.42,5,89,21,6,0,3,0,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-08-19
桐敷 拓馬,H,1.65,1,13,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-19
島本 浩也,H,2.08,1,23,5,2,0,1,0,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-08-19
石井 大智,H,1.04,1,16,3,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-19
岩崎 優,,0.80,1,14,4,1,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-19
森下 暢仁,勝,2.11,8,120,33,7,1,5,2,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-08-19
栗林 良吏,S,3.76,1,11,3,0,0,2,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-19
横川 凱,敗,3.26,4.2,86,20,5,0,0,2,0,0,3,3,読売ジャイアンツ,giants,リーグ戦,2023-08-19
堀岡 隼人,,13.50,1.1,34,8,3,2,2,1,0,0,3,3,読売ジャイアンツ,giants,リーグ戦,2023-08-19
今村 信貴,,6.00,1,31,6,1,0,0,2,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-19
船迫 大雅,,3.60,1,14,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-19
山﨑 福也,勝,3.35,6.2,91,27,6,0,3,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-08-19
