player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
小川 泰弘,勝,3.74,7,114,28,7,0,2,0,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-16
阪口 皓亮,,8.31,1.1,26,8,4,0,1,0,0,0,4,4,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-16
山本 大貴,,2.67,0.0,1,1,1,0,0,0,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-16
田口 麗斗,S,1.62,0.2,8,2,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-16
今永 昇太,敗,2.61,5,86,27,9,1,8,3,0,0,6,6,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-16
エスコバー,,6.43,1,15,4,1,1,1,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-16
宮城 滝太,,3.00,1,15,4,1,1,1,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-16
田中 健二朗,,1.50,1,11,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-16
小笠原 慎之介,,3.33,7,106,27,6,0,6,3,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-08-16
松山 晋也,H,1.56,1,12,3,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-16
マルティネス,勝,0.24,1,13,4,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-16
グリフィン,,3.06,6,78,23,4,0,5,0,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-08-16
高梨 雄平,H,3.62,1,16,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-16
鈴木 康平,H,4.50,1,28,5,0,0,1,2,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-16
船迫 大雅,敗,4.05,0.1,6,4,2,0,0,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-08-16
今村 信貴,,5.93,0.0,4,1,1,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-16
九里 亜蓮,敗,2.66,5,115,27,8,0,5,3,0,0,4,2,広島東洋カープ,carp,リーグ戦,2023-08-16
大道 温貴,,3.15,1,19,4,0,0,1,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-16
栗林 良吏,,3.96,1,20,4,0,0,2,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-16
島内 颯太郎,,1.34,1,34,6,1,0,2,2,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-16
矢崎 拓也,,2.58,1,19,6,3,0,1,0,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-08-16
大竹 耕太郎,勝,1.96,5.2,102,23,7,0,1,1,1,0,3,2,阪神タイガース,tigers,リーグ戦,2023-08-16
桐敷 拓馬,H,1.75,1.1,28,6,1,0,2,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-16
岩貞 祐太,H,2.25,1,14,3,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-16
岩崎 優,S,0.82,1,12,3,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-16
ポンセ,勝,4.94,6,96,28,8,0,5,1,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-16
福田 俊,,0.00,1,23,4,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-16
石川 直也,,5.06,1,24,5,1,0,0,1,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-16
北浦 竜次,,0.00,1,13,4,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-16
森 遼大朗,敗,6.12,6,93,28,10,0,5,1,0,0,5,5,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-16
中村 稔弥,,3.38,2,32,10,3,0,1,1,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-16
今井 達也,勝,2.51,9,121,33,6,1,7,3,0,0,1,1,埼玉西武ライオンズ,lions,リーグ戦,2023-08-16
辛島 航,敗,4.56,4,78,20,7,0,0,1,0,0,4,4,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-16
安樂 智大,,3.06,1,9,3,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-16
伊藤 茉央,,3.32,1,35,6,0,0,0,3,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-16
内 星龍,,2.54,1,20,5,1,0,0,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-16
宮森 智志,,6.60,1,11,3,0,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-16
山本 由伸,敗,1.50,5,110,26,7,0,5,3,0,0,3,0,オリックス・バファローズ,orix,リーグ戦,2023-08-16
山田 修義,,1.16,2,35,8,1,0,2,2,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-08-16
比嘉 幹貴,,1.62,1,11,3,0,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-08-16
宇田川 優希,,2.48,1,26,4,0,0,0,1,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-08-16
有原 航平,勝,2.49,8,113,33,8,0,4,0,1,0,2,2,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-16
オスナ,S,0.76,1,10,4,1,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-16
